,X,Y,group,sample,cell_type
0,2.6470676130580033,5.386067327960994,1,Sample 1,Cell type 2
1,-0.994380402819973,2.690840092309956,0,Sample 1,Cell type 1
2,-3.6346925863464254,-3.521617623961552,0,Sample 1,Cell type 1
3,3.5109653421237352,-1.6926319549314717,1,Sample 1,Cell type 2
4,-3.0214688862417276,0.09479734263282803,0,Sample 1,Cell type 1
5,2.557002999928714,-2.5870152504081916,1,Sample 1,Cell type 2
6,-2.522011924040509,3.544503193339488,0,Sample 1,Cell type 1
7,2.614439015903162,1.6992239770324264,1,Sample 1,Cell type 2
8,3.331289429936215,-0.15152857307091977,1,Sample 1,Cell type 2
9,3.309170428326685,2.682951831061762,1,Sample 1,Cell type 2
10,-2.053338469982622,0.152010782824823,0,Sample 1,Cell type 1
11,-2.205061352901679,-0.7866776246547214,0,Sample 1,Cell type 1
12,3.7503110148065586,-0.5479861636586084,1,Sample 1,Cell type 2
13,-2.9138307600802977,2.81869488037116,0,Sample 1,Cell type 1
14,1.9600527849675582,-0.8061519781300617,1,Sample 1,Cell type 2
15,2.2349532934533416,-1.2244734690155008,1,Sample 1,Cell type 2
16,2.1055017420801825,2.8872640069376283,1,Sample 1,Cell type 2
17,1.69822638485862,-1.5048704747060702,1,Sample 1,Cell type 2
18,-1.8671744423655623,-1.8187749095894779,0,Sample 1,Cell type 1
19,2.9086336708220757,2.0611611712481146,1,Sample 1,Cell type 2
20,2.9044713934687,2.978226216656579,1,Sample 1,Cell type 2
21,2.5814850362095894,3.0980403029903747,1,Sample 1,Cell type 2
22,2.0985726457507745,-2.7449310957682016,1,Sample 1,Cell type 2
23,-1.7244342395786105,0.8543887237433698,0,Sample 1,Cell type 1
24,-2.919616213023819,0.9787491224558362,0,Sample 1,Cell type 1
25,-3.8467505537767606,-1.6117401329923775,0,Sample 1,Cell type 1
26,2.2133278783830224,-1.2950836112703183,1,Sample 1,Cell type 2
27,-3.06672541352837,-3.0274287852256543,0,Sample 1,Cell type 1
28,3.5603456872760626,-2.8136300189950765,1,Sample 1,Cell type 2
29,-0.9923309552523127,3.086487056544378,0,Sample 1,Cell type 1
30,-2.4457155915780775,1.705547350244439,0,Sample 1,Cell type 1
31,1.9249340899130156,1.4900106257545622,1,Sample 1,Cell type 2
32,3.384720339485847,-1.1278949761164865,1,Sample 1,Cell type 2
33,-2.999015168556644,3.8280627077335727,0,Sample 1,Cell type 1
34,-2.6873226997786688,-0.4682739138983611,0,Sample 1,Cell type 1
35,-2.767820265685233,-0.8072969264839935,0,Sample 1,Cell type 1
36,0.5489462733788566,-0.2685583243726083,1,Sample 1,Cell type 2
