,X,Y,group,sample,cell_type
0,2.6470676130580033,2.1544269311843975,1,Sample 1,Cell type 2
1,-0.994380402819973,1.0763360369239823,0,Sample 1,Cell type 1
2,-3.6346925863464254,-1.4086470495846208,0,Sample 1,Cell type 1
3,3.5109653421237352,-0.6770527819725887,1,Sample 1,Cell type 2
4,-3.0214688862417276,0.037918937053131214,0,Sample 1,Cell type 1
5,2.557002999928714,-1.0348061001632767,1,Sample 1,Cell type 2
6,-2.522011924040509,1.4178012773357953,0,Sample 1,Cell type 1
7,2.614439015903162,0.6796895908129705,1,Sample 1,Cell type 2
8,3.331289429936215,-0.06061142922836791,1,Sample 1,Cell type 2
9,3.309170428326685,1.073180732424705,1,Sample 1,Cell type 2
10,-2.053338469982622,0.060804313129929205,0,Sample 1,Cell type 1
11,-2.205061352901679,-0.31467104986188854,0,Sample 1,Cell type 1
12,3.7503110148065586,-0.21919446546344337,1,Sample 1,Cell type 2
13,-2.9138307600802977,1.127477952148464,0,Sample 1,Cell type 1
14,1.9600527849675582,-0.32246079125202465,1,Sample 1,Cell type 2
15,2.2349532934533416,-0.4897893876062003,1,Sample 1,Cell type 2
16,2.1055017420801825,1.1549056027750513,1,Sample 1,Cell type 2
17,1.69822638485862,-0.601948189882428,1,Sample 1,Cell type 2
18,-1.8671744423655623,-0.7275099638357911,0,Sample 1,Cell type 1
19,2.9086336708220757,0.8244644684992459,1,Sample 1,Cell type 2
20,2.9044713934687,1.1912904866626317,1,Sample 1,Cell type 2
21,2.5814850362095894,1.2392161211961499,1,Sample 1,Cell type 2
22,2.0985726457507745,-1.0979724383072806,1,Sample 1,Cell type 2
23,-1.7244342395786105,0.3417554894973479,0,Sample 1,Cell type 1
24,-2.919616213023819,0.39149964898233447,0,Sample 1,Cell type 1
25,-3.8467505537767606,-0.644696053196951,0,Sample 1,Cell type 1
26,2.2133278783830224,-0.5180334445081274,1,Sample 1,Cell type 2
27,-3.06672541352837,-1.2109715140902617,0,Sample 1,Cell type 1
28,3.5603456872760626,-1.1254520075980305,1,Sample 1,Cell type 2
29,-0.9923309552523127,1.2345948226177512,0,Sample 1,Cell type 1
30,-2.4457155915780775,0.6822189400977756,0,Sample 1,Cell type 1
31,1.9249340899130156,0.5960042503018249,1,Sample 1,Cell type 2
32,3.384720339485847,-0.4511579904465946,1,Sample 1,Cell type 2
33,-2.999015168556644,1.531225083093429,0,Sample 1,Cell type 1
34,-2.6873226997786688,-0.18730956555934444,0,Sample 1,Cell type 1
35,-2.767820265685233,-0.3229187705935974,0,Sample 1,Cell type 1
36,0.5489462733788566,-0.10742332974904333,1,Sample 1,Cell type 2
37,2.7372604361126096,0.3705478362140678,1,Sample 1,Cell type 2
38,2.9022275415161554,1.437088658341571,1,Sample 1,Cell type 2
39,2.450588640111897,0.38355321446885116,1,Sample 1,Cell type 2
40,-1.061850778520382,0.5126742890136079,0,Sample 1,Cell type 1
41,2.6677275322197005,-0.3933089485056379,1,Sample 1,Cell type 2
42,2.48892980312461,-0.5517822192513391,1,Sample 1,Cell type 2
43,-2.4218591211609346,-0.6184078270843733,0,Sample 1,Cell type 1
44,2.839253489214761,0.03155763859259159,1,Sample 1,Cell type 2
45,-3.130227001526591,-0.49667807860089286,0,Sample 1,Cell type 1
46,1.6181662801308612,0.5450876083543584,1,Sample 1,Cell type 2
47,-2.013682792226769,0.1492872985250865,0,Sample 1,Cell type 1
48,-2.032857451739229,-0.28743367262964764,0,Sample 1,Cell type 1
49,2.093487841882151,-0.11822425505397723,1,Sample 1,Cell type 2
50,-2.9228933453998054,0.46909121500407464,0,Sample 1,Cell type 1
51,-2.984492431789491,1.460807770837549,0,Sample 1,Cell type 1
52,3.7624944460497476,0.7883597484921747,1,Sample 1,Cell type 2
53,-2.2578916278087733,-0.6034206800154864,0,Sample 1,Cell type 1
54,4.317159796338236,-0.32351793854716904,1,Sample 1,Cell type 2
55,-1.9138879382275364,-0.06457326408686585,0,Sample 1,Cell type 1
56,2.8974988724060777,0.8558171639870802,1,Sample 1,Cell type 2
57,-2.2537585848863526,-1.3681347141253006,0,Sample 1,Cell type 1
58,1.8599691484818828,-0.05081965969228408,1,Sample 1,Cell type 2
59,-4.4393922082183535,0.7072363170888398,0,Sample 1,Cell type 1
60,-1.0876366077751225,0.32398536876876444,0,Sample 1,Cell type 1
61,4.023309271658405,1.3007671322896508,1,Sample 1,Cell type 2
62,-1.1863878718909047,0.8078536714741074,0,Sample 1,Cell type 1
63,2.5576294890269957,-0.16976717592092136,1,Sample 1,Cell type 2
64,-3.388460676372663,1.4018163547388982,0,Sample 1,Cell type 1
65,-3.1073061292429585,0.12031502918096611,0,Sample 1,Cell type 1
66,-3.2595191110655546,2.1059056518699126,0,Sample 1,Cell type 1
67,2.228702176583969,0.2960488922151643,1,Sample 1,Cell type 2
68,2.873236249160102,1.0769806049621986,1,Sample 1,Cell type 2
69,-2.517093835478749,-0.5977693433182587,0,Sample 1,Cell type 1
