,X,Y,group,sample,cell_type
0,-1.2121528497588419,6.09349941395562,0,Sample 3,Cell type 1
1,-0.004856729231914659,5.670792619561314,0,Sample 3,Cell type 1
2,-0.20564192705045176,-4.7779579892051744,3,Sample 2,Cell type 1
3,-1.436514538104012,-5.26407215336115,2,Sample 1,Cell type 1
4,0.5020850380494649,-5.223605970637227,2,Sample 1,Cell type 1
5,1.1725190151372433,4.819378959610772,0,Sample 3,Cell type 1
6,0.17376635002272073,-5.371813779129382,3,Sample 2,Cell type 1
7,-0.7132347918836038,-4.944236584456576,3,Sample 2,Cell type 1
8,-1.3937773541082201,-5.436833439053377,2,Sample 1,Cell type 1
9,-0.28877293265526394,5.927463842691399,0,Sample 3,Cell type 1
10,0.4056162177082855,-5.045916292059228,2,Sample 1,Cell type 1
11,0.16757606691821808,-5.787627240385574,2,Sample 1,Cell type 1
12,-0.32841478618378406,-3.54488117423974,2,Sample 1,Cell type 1
13,0.06841066371167923,-6.372566654910504,3,Sample 2,Cell type 1
14,-0.17727975550803146,-6.152785307619935,3,Sample 2,Cell type 1
15,0.15166529327899472,5.800836874053713,0,Sample 3,Cell type 1
16,1.3323795555700615,5.811496052014505,0,Sample 3,Cell type 1
17,1.0996890140612436,-4.712255321850943,3,Sample 2,Cell type 1
18,-0.794871612475229,-4.891260346225321,2,Sample 1,Cell type 1
19,2.2041741949759213,-5.244488491323042,2,Sample 1,Cell type 1
20,-0.1495169265295879,3.6956214050278877,1,Sample 4,Cell type 1
21,-0.2072337166565625,4.842920120732018,0,Sample 3,Cell type 1
22,-0.6827963840490733,-5.535549530906792,3,Sample 2,Cell type 1
23,-1.055397755679014,4.837615490083475,1,Sample 4,Cell type 1
24,-1.2342412121677169,4.493795976091969,1,Sample 4,Cell type 1
25,0.9087582767550576,-5.123198132158265,3,Sample 2,Cell type 1
26,-0.8792313796254874,-3.562667838659986,3,Sample 2,Cell type 1
27,-0.534472362914439,5.793633879629218,0,Sample 3,Cell type 1
28,0.1385447406809456,5.308253903783069,0,Sample 3,Cell type 1
29,-0.732381623272234,-4.8988326247514475,3,Sample 2,Cell type 1
30,-0.1988926830133419,-4.498709090189544,2,Sample 1,Cell type 1
31,-0.48155555354814167,-5.506585117371982,2,Sample 1,Cell type 1
32,-0.19659445126875547,4.781821144201864,0,Sample 3,Cell type 1
33,-0.09171266840511397,-4.7885853826834905,2,Sample 1,Cell type 1
34,-0.04391520049302911,5.2284432598861255,0,Sample 3,Cell type 1
35,-0.8033126134016544,4.385761947916697,0,Sample 3,Cell type 1
36,-0.2522153957122765,5.607175376394614,0,Sample 3,Cell type 1
37,0.2961695119533928,-4.532548666851752,2,Sample 1,Cell type 1
38,-1.9229348808804243,-3.886035246813546,2,Sample 1,Cell type 1
39,-1.4007804595241824,-5.141993507019427,3,Sample 2,Cell type 1
40,0.4544825641029169,4.160275600872047,1,Sample 4,Cell type 1
41,1.9937471988805495,-5.220097142604037,3,Sample 2,Cell type 1
42,-1.0154328841944833,-3.771074581716044,3,Sample 2,Cell type 1
43,-0.18711824036287517,-5.15687456854155,3,Sample 2,Cell type 1
44,-0.21984184380215044,-6.760994778760734,2,Sample 1,Cell type 1
45,0.016874198280469797,-5.90485378840207,3,Sample 2,Cell type 1
46,0.8583436916058773,-5.682719579231289,3,Sample 2,Cell type 1
47,-0.3901067367639703,-6.149003091942494,2,Sample 1,Cell type 1
48,0.506928819819247,-5.55855973968884,2,Sample 1,Cell type 1
49,0.20589848513387954,-5.504677122357751,3,Sample 2,Cell type 1
50,-0.5121235654676894,-3.8130048718370344,3,Sample 2,Cell type 1
51,-0.03911774677928444,3.87584812255714,1,Sample 4,Cell type 1
52,0.6257040012251673,4.367280494665957,1,Sample 4,Cell type 1
53,1.9053708253860369,-4.3382111138740616,2,Sample 1,Cell type 1
54,0.8608057108788787,5.017049318937554,0,Sample 3,Cell type 1
55,-0.5477038606080032,5.632500479330215,1,Sample 4,Cell type 1
56,-0.1774251229729084,-4.224504558073557,3,Sample 2,Cell type 1
57,-0.32977659601957615,5.7307789856139255,1,Sample 4,Cell type 1
58,-0.3534791417926591,-4.911290893737266,2,Sample 1,Cell type 1
59,-1.0934866906246612,-4.525946180922135,2,Sample 1,Cell type 1
60,0.43010392235990375,5.342548998248461,1,Sample 4,Cell type 1
61,0.08233391241858978,-6.851235252800084,2,Sample 1,Cell type 1
62,0.7972564084635578,4.626803696617442,1,Sample 4,Cell type 1
63,0.19686689225312706,-5.641824021711635,2,Sample 1,Cell type 1
64,-0.6418174671476163,-5.4037069938313875,3,Sample 2,Cell type 1
65,0.8235524447416325,-5.269516101428111,2,Sample 1,Cell type 1
66,0.2459253582472806,5.652589770031438,0,Sample 3,Cell type 1
67,-0.18432057136461388,4.260613484585356,1,Sample 4,Cell type 1
68,-0.03212636051547473,3.8553799183055615,0,Sample 3,Cell type 1
69,-0.5399472150324418,4.677539208747976,1,Sample 4,Cell type 1
70,0.27804929104284165,5.069358159531517,1,Sample 4,Cell type 1
71,1.1941508551676174,4.783101119165945,0,Sample 3,Cell type 1
72,0.5936762976074456,5.239434064325193,0,Sample 3,Cell type 1
73,0.18162758309191113,-5.259254540167176,2,Sample 1,Cell type 1
74,0.3520115600426659,4.598356620517911,0,Sample 3,Cell type 1
75,1.6019419741158378,-5.24605713369264,3,Sample 2,Cell type 1
76,-0.9955891599110926,-4.640138229018792,3,Sample 2,Cell type 1
77,0.8562921281839438,-3.982486062449075,2,Sample 1,Cell type 1
78,0.246265898011108,-3.345419166795341,2,Sample 1,Cell type 1
79,0.8999460362425927,-6.394217579104833,2,Sample 1,Cell type 1
80,-0.49452835894690195,-4.281190636358748,3,Sample 2,Cell type 1
81,-0.1199525752632875,3.85347854838023,1,Sample 4,Cell type 1
82,-0.024847146296721564,4.272253266414533,1,Sample 4,Cell type 1
83,-0.6835947701904435,-5.322452694429378,3,Sample 2,Cell type 1
84,-0.679776737182157,-5.386387140858273,3,Sample 2,Cell type 1
85,-1.4208094032387217,5.851152790048685,1,Sample 4,Cell type 1
86,1.427820031348076,-4.989239708304566,2,Sample 1,Cell type 1
87,0.7049173766506953,-4.998939449012474,2,Sample 1,Cell type 1
88,-0.9226804084767676,5.909851633891783,1,Sample 4,Cell type 1
89,0.3731439859468211,4.971486814162013,0,Sample 3,Cell type 1
90,0.4564903977756248,5.774547728426289,1,Sample 4,Cell type 1
91,-0.9073369162222324,-4.176655651097626,3,Sample 2,Cell type 1
92,0.027122178945870008,-5.952326188539592,2,Sample 1,Cell type 1
93,0.9646547365728346,-5.749436187967506,3,Sample 2,Cell type 1
94,-0.056399022447272976,5.389201315060961,0,Sample 3,Cell type 1
95,0.34878031160003675,2.9742031318242517,1,Sample 4,Cell type 1
96,-0.953042797762119,5.525242886907064,0,Sample 3,Cell type 1
97,0.11893396576168924,4.730331223105568,0,Sample 3,Cell type 1
98,2.1335241778560072,-4.922275370331001,3,Sample 2,Cell type 1
99,-0.4524610942991923,-5.377052576920894,2,Sample 1,Cell type 1
100,0.20039428027670125,5.2771585675975805,0,Sample 3,Cell type 1
101,0.026975243920842596,-4.785125135164562,2,Sample 1,Cell type 1
102,0.014413497635557269,-4.6218957233252755,2,Sample 1,Cell type 1
103,-0.12004446962602139,5.100461162777234,0,Sample 3,Cell type 1
104,-0.5337512678220043,-5.586375119299007,2,Sample 1,Cell type 1
105,0.6808992787041904,-4.020915265165925,2,Sample 1,Cell type 1
106,0.2421083721912266,4.396579319984514,0,Sample 3,Cell type 1
107,0.8091704283266851,6.073180732424705,1,Sample 4,Cell type 1
108,-0.05917829087550243,4.939467516539335,1,Sample 4,Cell type 1
109,-0.36772541781839757,-5.86387395822519,2,Sample 1,Cell type 1
110,-2.024230018197064,4.7711966224959115,0,Sample 3,Cell type 1
111,-1.278499481506998,5.369738132865554,1,Sample 4,Cell type 1
112,-0.3303982577147473,4.258641352922151,1,Sample 4,Cell type 1
113,-0.4110935338693549,4.152629182488838,0,Sample 3,Cell type 1
114,-0.5939873860307072,4.611755331705705,1,Sample 4,Cell type 1
115,0.027910357671526855,-6.100408711654994,2,Sample 1,Cell type 1
116,0.055841667992015134,4.691749122510592,0,Sample 3,Cell type 1
117,0.09117653450221788,-5.634767783906777,3,Sample 2,Cell type 1
118,-0.046269289902074996,-4.097769578310683,3,Sample 2,Cell type 1
119,0.448735558352991,4.763615745576672,0,Sample 3,Cell type 1
120,-1.6878705925005133,-3.928538728416,3,Sample 2,Cell type 1
121,0.4001923755492559,4.573119754848666,1,Sample 4,Cell type 1
122,0.17862473060429646,-5.958713699961637,2,Sample 1,Cell type 1
123,0.37333678557286487,6.216804981727504,1,Sample 4,Cell type 1
124,-0.310159933126849,4.669107467496286,1,Sample 4,Cell type 1
125,-0.4837957316305702,3.2355471543207446,1,Sample 4,Cell type 1
126,-0.3583690707599801,-5.9718449087109144,2,Sample 1,Cell type 1
127,-0.1525459206106773,5.173946298543778,0,Sample 3,Cell type 1
128,-0.9312405059246605,-5.2863923475306684,3,Sample 2,Cell type 1
129,0.05091924919721417,-5.297423209218791,3,Sample 2,Cell type 1
130,0.21636546062387108,4.959809512440691,0,Sample 3,Cell type 1
131,-0.4034384126500986,-5.4862591140924994,3,Sample 2,Cell type 1
132,-2.3255905754573134,4.700142354702555,1,Sample 4,Cell type 1
133,0.500533878212005,4.314273954866974,0,Sample 3,Cell type 1
134,0.6603330791904239,5.650807708800511,0,Sample 3,Cell type 1
135,-1.2755421270354939,4.5204999816369815,0,Sample 3,Cell type 1
136,-0.13146816470831296,5.16967468245934,1,Sample 4,Cell type 1
137,0.04561049991766761,5.214873823090605,0,Sample 3,Cell type 1
138,-0.4078453545527061,5.027552809364673,1,Sample 4,Cell type 1
139,-0.9502121919340216,-5.317858602041089,2,Sample 1,Cell type 1
140,0.2734601711639732,-5.048030033350852,2,Sample 1,Cell type 1
141,0.7632680817253025,-4.025215828102651,3,Sample 2,Cell type 1
142,0.8180563456077122,6.951801925071418,0,Sample 3,Cell type 1
143,-0.6849358725294001,-4.971547140773605,2,Sample 1,Cell type 1
144,-0.45575917034058516,-5.286262346753014,3,Sample 2,Cell type 1
145,0.6526035893216555,-4.518021250974109,3,Sample 2,Cell type 1
146,1.1118113071570845,-6.076167736646882,3,Sample 2,Cell type 1
147,-0.1879394172167797,-5.714812074015424,2,Sample 1,Cell type 1
148,0.7113230598302448,-5.89740088228471,2,Sample 1,Cell type 1
149,0.5484061910321633,6.478887066637129,1,Sample 4,Cell type 1
150,1.6688376396296911,4.188192405451318,1,Sample 4,Cell type 1
151,0.15146264583389932,-4.762204581295901,2,Sample 1,Cell type 1
152,-0.591497125967229,5.9535194675308585,1,Sample 4,Cell type 1
153,-0.7902927281118175,-4.421569648336109,3,Sample 2,Cell type 1
154,-0.9038798857748479,-5.659069495712924,3,Sample 2,Cell type 1
155,-1.6655435263069778,6.35716509463203,0,Sample 3,Cell type 1
156,0.17492744540583818,-5.357056412187476,2,Sample 1,Cell type 1
157,-0.10734416854153966,-4.58451300348969,2,Sample 1,Cell type 1
158,-0.1512963126216268,5.737320089539567,1,Sample 4,Cell type 1
159,0.5203600740289114,3.7975357585921454,1,Sample 4,Cell type 1
160,0.3458103605073244,5.376035349894562,1,Sample 4,Cell type 1
161,-0.3747968906882526,-5.6070122063483,2,Sample 1,Cell type 1
162,0.6853619841940446,-3.6580983297556084,2,Sample 1,Cell type 1
163,0.46893264031422666,4.670068945426816,1,Sample 4,Cell type 1
164,-1.076696738778572,4.344593712222801,1,Sample 4,Cell type 1
165,0.23275789147158832,-4.233728295113385,2,Sample 1,Cell type 1
166,1.1855686147492288,-5.226574431156186,2,Sample 1,Cell type 1
167,-1.041270386242665,-6.4824147863180555,2,Sample 1,Cell type 1
168,-0.47757942937685915,3.0877565060244496,1,Sample 4,Cell type 1
169,-1.0785416363419922,-4.9874542108227,2,Sample 1,Cell type 1
170,0.39695934989065307,4.571746629945872,1,Sample 4,Cell type 1
171,-0.16967173593634052,-4.566237594472761,3,Sample 2,Cell type 1
172,0.5201609423669288,4.920659308976494,0,Sample 3,Cell type 1
173,0.9997683361474549,-5.845197656500208,3,Sample 2,Cell type 1
174,-0.4858835465697691,4.938223163821563,1,Sample 4,Cell type 1
175,0.3927799613106011,5.587902228839854,0,Sample 3,Cell type 1
176,0.14485019421686587,6.042622429852851,1,Sample 4,Cell type 1
177,0.7323216941616594,5.263000887727747,0,Sample 3,Cell type 1
178,-0.09164754197801572,-4.932724489399843,3,Sample 2,Cell type 1
179,-0.6943379702009229,-4.554289905277215,3,Sample 2,Cell type 1
180,0.8974892038354018,-5.149343169850756,2,Sample 1,Cell type 1
181,0.699613659306018,4.480187818521387,1,Sample 4,Cell type 1
182,-1.6837996045752117,-3.3662576715722152,2,Sample 1,Cell type 1
183,0.81925002064917,5.4740215593609465,0,Sample 3,Cell type 1
184,0.15472509375177357,-4.952246495536211,3,Sample 2,Cell type 1
185,0.6766422980503426,-4.58874995806018,2,Sample 1,Cell type 1
186,-0.09867525123688836,-4.752762045573877,2,Sample 1,Cell type 1
187,0.2707971259955313,4.667769668879359,0,Sample 3,Cell type 1
188,-0.2278695501937611,-5.084955272031802,2,Sample 1,Cell type 1
189,-0.3491087124212549,4.912312156859335,0,Sample 3,Cell type 1
190,-0.014315981606680043,-5.7811200389310375,2,Sample 1,Cell type 1
191,-1.7569022568799573,4.870300819616113,1,Sample 4,Cell type 1
192,-0.8447918495414748,-5.840043831858549,3,Sample 2,Cell type 1
193,-0.1872158872855851,5.373086699557067,1,Sample 4,Cell type 1
194,-0.7916838562068648,4.899370463920281,0,Sample 3,Cell type 1
195,-0.10721373333833416,5.011750555783357,0,Sample 3,Cell type 1
196,1.3658638476473783,-5.616655042182952,3,Sample 2,Cell type 1
197,0.4006652728033693,-5.702779041073648,2,Sample 1,Cell type 1
198,0.41202821376692783,5.411028760729767,0,Sample 3,Cell type 1
199,0.5380589609621851,6.5199055479161725,0,Sample 3,Cell type 1
200,1.9300923372903327,5.627683430318419,1,Sample 4,Cell type 1
201,-0.13733892313982668,-4.121212099158545,3,Sample 2,Cell type 1
202,1.5089487209684243,5.139662250265471,0,Sample 3,Cell type 1
203,0.9743673218444467,4.589442908389283,1,Sample 4,Cell type 1
204,0.8664409945402216,5.843041641627923,0,Sample 3,Cell type 1
205,0.9528725465169533,-5.117482817004241,3,Sample 2,Cell type 1
206,-0.8943420864293918,-3.768642239860074,3,Sample 2,Cell type 1
207,0.07627535955304657,4.7892414271342005,1,Sample 4,Cell type 1
208,-0.16028206223533112,-4.814526326292121,2,Sample 1,Cell type 1
209,-0.19024562994075178,-4.626854970070147,3,Sample 2,Cell type 1
210,-0.04706628330521777,-5.17674537995169,3,Sample 2,Cell type 1
211,-0.8207718539846223,-4.514168787918646,3,Sample 2,Cell type 1
212,-0.8566819349475511,6.529135269711778,1,Sample 4,Cell type 1
213,-1.8433695487551736,-5.288807378602056,2,Sample 1,Cell type 1
214,-1.2921054527244076,5.931791483565737,0,Sample 3,Cell type 1
215,0.9652865238911321,-6.221734285271718,2,Sample 1,Cell type 1
216,-0.3618450553992614,3.0608965386968343,0,Sample 3,Cell type 1
217,-2.576813084788571,-4.683520932189646,3,Sample 2,Cell type 1
218,1.5348850671009664,-5.282611308350527,3,Sample 2,Cell type 1
219,-0.5667254135283702,3.7890284859097383,0,Sample 3,Cell type 1
220,-0.07490895099133668,6.060637318033752,1,Sample 4,Cell type 1
221,0.09081387620099844,5.529704539616837,0,Sample 3,Cell type 1
222,-0.2303248614943362,-4.8039690685476755,3,Sample 2,Cell type 1
223,-0.4228933453998055,5.469091215004075,0,Sample 3,Cell type 1
224,-0.3343276366127125,3.3793537015108983,1,Sample 4,Cell type 1
225,-0.573612919302349,3.9723325874400244,1,Sample 4,Cell type 1
226,-0.4141540582953718,-5.070472995223259,2,Sample 1,Cell type 1
227,-0.04382268827106008,-5.737930387875163,2,Sample 1,Cell type 1
228,0.5627937185800199,-5.062257148909178,3,Sample 2,Cell type 1
229,-0.23798576069908012,6.049586990859157,1,Sample 4,Cell type 1
230,-0.43964570872686415,5.687670309583842,1,Sample 4,Cell type 1
231,0.29493864709832096,4.6853289501381115,0,Sample 3,Cell type 1
232,-0.2978552423503383,5.349850549631169,1,Sample 4,Cell type 1
233,0.26804642326729405,5.252924765746223,1,Sample 4,Cell type 1
234,0.43100479395709534,4.263461125536507,0,Sample 3,Cell type 1
235,0.7964652112016238,6.36253808793443,1,Sample 4,Cell type 1
236,-0.8017736151413799,4.398051810117572,1,Sample 4,Cell type 1
237,-0.5773900426698027,5.141456697711519,1,Sample 4,Cell type 1
238,0.7984080878877218,2.6829956974450484,0,Sample 3,Cell type 1
239,-0.4675207812768249,-3.038104069705021,3,Sample 2,Cell type 1
240,0.6201243952278266,5.442432068681887,1,Sample 4,Cell type 1
241,0.18325975056456206,5.859454410172449,1,Sample 4,Cell type 1
242,-0.28770373796196996,5.2408858713533935,1,Sample 4,Cell type 1
243,-0.5264931912602053,4.757019176978668,1,Sample 4,Cell type 1
244,0.6841612061986101,-4.788567831877399,3,Sample 2,Cell type 1
245,-0.5557705048712466,4.6725740495095165,1,Sample 4,Cell type 1
246,-1.0012315393523552,6.155011683258608,0,Sample 3,Cell type 1
247,0.2622569382744682,5.7394161116302636,1,Sample 4,Cell type 1
248,-0.49145851527703555,4.432168806213172,1,Sample 4,Cell type 1
249,0.537911470089106,-4.866675346112125,2,Sample 1,Cell type 1
250,0.8951156783445354,-3.9804572586499347,3,Sample 2,Cell type 1
251,0.5590627361620278,5.336778355511512,1,Sample 4,Cell type 1
252,0.7950257716243513,-3.90086849183084,2,Sample 1,Cell type 1
253,-1.3355242248970975,5.434688153903948,0,Sample 3,Cell type 1
254,-0.6367762990803987,-4.846488363982682,3,Sample 2,Cell type 1
255,1.272322854858911,-5.455318558938027,2,Sample 1,Cell type 1
256,0.12647511886142881,-4.973245225621479,3,Sample 2,Cell type 1
257,-0.44180900169008686,-5.877714919703052,3,Sample 2,Cell type 1
258,-0.017485397953698946,-4.4342149009565786,3,Sample 2,Cell type 1
259,-0.8733607009114515,4.69032023802048,1,Sample 4,Cell type 1
260,0.17913130725172915,6.091312343979076,0,Sample 3,Cell type 1
261,-0.0097974182775317,4.282196502811335,0,Sample 3,Cell type 1
262,-0.4389799261927692,5.074275920912892,0,Sample 3,Cell type 1
263,-0.61283616192032,-5.369013640398646,3,Sample 2,Cell type 1
264,-0.02257430314978382,-3.9085390046633064,3,Sample 2,Cell type 1
265,-0.11080979568577981,-5.339112033857882,2,Sample 1,Cell type 1
266,0.8853683394298539,-6.81969682496496,3,Sample 2,Cell type 1
267,-0.42864117044183825,3.634113633925643,1,Sample 4,Cell type 1
268,0.6977576000583823,4.747930615044713,1,Sample 4,Cell type 1
269,-0.35203558935758705,5.104592461828873,0,Sample 3,Cell type 1
